# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)     intcor     time                               File name                Ligand name

     54.43     -54.69       0.00       0.00       0.00       0.00       0.13       0.00    2.584  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12657_3.mol2'             'ZINC13581742'
     55.79     -52.26       0.62       0.85       0.00       0.00       0.44       0.01    3.416  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12658_1.mol2'             'ZINC38519937'
     55.36     -53.10       0.95       0.00       0.00       0.00       0.30       0.00    3.512  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12659_5.mol2'             'ZINC38519940'
     58.92     -60.73       0.81       0.00       0.00       0.00       2.13       0.04    5.788  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12660_3.mol2'             'ZINC38556163'
     62.14     -63.57       0.00       0.00       0.00       0.00       0.73       0.02    4.420  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12661_4.mol2'             'ZINC38755426'
     43.69     -42.56       0.31       0.99       0.00       0.00       1.72       0.67    2.688  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12662_3.mol2'             'ZINC08568147'
     46.68     -44.52       1.00       0.00       0.00       0.00       0.43       0.00    4.344  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12663_2.mol2'             'ZINC36694848'
     55.88     -56.32       0.00       0.00       0.00       0.00       2.27       4.09    3.396  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12664_1.mol2'             'ZINC39931911'
     66.47     -68.24       0.00       0.00       0.00       0.00       0.90       0.01    4.500  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12665_1.mol2'             'ZINC40776324'
     60.18     -60.92       0.00       0.00       0.00       4.17       0.48       4.38    5.636  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12666_3.mol2'             'ZINC42177437'
     53.21     -54.55       0.00       0.00       0.00       0.08       0.63       0.01    4.560  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12667_3.mol2'             'ZINC46810798'
     58.24     -51.55       2.00       1.00       0.00       4.99       1.59       5.86    3.848  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12668_4.mol2'             'ZINC47845827'
     57.85     -57.74       0.76       0.00       0.00       3.85       0.94       3.54    4.528  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12669_4.mol2'             'ZINC50146064'
     55.67     -55.49       0.28       0.00       0.00       0.19       0.81       1.11    4.376  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12670_2.mol2'             'ZINC08890814'
     65.04     -65.28       0.00       0.00       0.00       4.22       0.24       4.46    6.468  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12671_4.mol2'             'ZINC07384812'
     58.42     -55.95       0.00       1.00       0.00       0.00       1.30       2.08    3.076  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12672_5.mol2'             'ZINC10021911'
     67.31     -63.52       1.64       0.00       0.00       0.01       0.95       0.79    2.552  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12673_2.mol2'             'ZINC53290309'
     60.32     -61.34       0.00       0.00       0.00       0.08       2.46       3.98    3.240  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12674_5.mol2'             'ZINC62104846'
     48.32     -41.15       2.43       0.00       0.00       0.00       0.40       0.68    3.320  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12675_4.mol2'             'ZINC63637572'
     63.26     -63.53       1.00       0.00       0.00       5.13       1.01       3.89    5.336  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12676_4.mol2'             'ZINC63822317'
     63.21     -61.73       1.03       0.00       0.00       0.65       0.71       0.47    3.300  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12677_5.mol2'             'ZINC23232249'
     54.45     -56.49       0.00       0.00       0.00       0.00       1.05       0.02    4.500  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12678_3.mol2'             'ZINC65247908'
     53.20     -53.55       1.85       0.00       0.00       4.03       1.73       1.59    3.216  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12679_3.mol2'             'ZINC65399332'
     64.11     -58.61       0.95       1.00       0.00       6.29       0.69       7.31    3.260  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12680_3.mol2'             'ZINC65842730'
     58.08     -55.99       1.00       0.00       0.00       0.00       1.09       1.28    2.728  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12681_1.mol2'             'ZINC66577384'
     55.19     -52.77       1.00       0.00       0.00       0.00       0.30       0.02    5.976  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12682_3.mol2'             'ZINC66597661'
     55.08     -55.98       0.51       0.00       0.00       2.29       0.09       0.06    4.236  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12683_5.mol2'             'ZINC66850174'
     56.26     -56.70       0.00       0.00       0.00       4.22       0.39       4.55    8.596  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12684_2.mol2'             'ZINC66867196'
     58.97     -59.43       0.00       0.00       0.00       0.00       0.63       0.80    2.772  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12685_2.mol2'             'ZINC66932187'
     63.20     -64.51       0.00       0.00       0.00       0.00       0.78       0.25    4.288  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12686_3.mol2'             'ZINC67317202'
     54.51     -52.11       0.96       0.00       0.00      20.23       0.93      21.43    6.188  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12687_4.mol2'             'ZINC67550839'
     62.86     -61.72       0.72       0.00       0.00       0.00       0.53       0.01    4.152  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12688_2.mol2'             'ZINC67642530'
     71.73     -65.91       2.91       0.00       0.00       2.81       2.79       5.46    8.516  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12689_4.mol2'             'ZINC08432834'
     53.01     -48.85       1.64       0.00       0.00       2.91       2.86       7.87    7.752  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12690_3.mol2'             'ZINC08685575'
     71.32     -71.00       1.00       0.00       0.00       0.00       1.34       0.00    6.372  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12691_5.mol2'             'ZINC08817433'
     58.34     -57.03       0.99       0.00       0.00       0.27       2.65       3.79    8.576  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12692_1.mol2'             'ZINC09034187'
     72.17     -66.67       2.00       0.00       0.00       3.11       1.14       4.89    7.800  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12693_3.mol2'             'ZINC09151123'
     74.79     -73.52       1.16       0.00       0.00       1.23       1.14       1.30    9.020  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12694_3.mol2'             'ZINC09647338'
     63.32     -64.80       0.14       0.00       0.00       0.01       1.13       0.18    7.704  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12695_3.mol2'             'ZINC09789131'
     56.53     -52.37       1.77       0.00       0.00       0.00       2.99       4.85    8.280  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12696_4.mol2'             'ZINC10815970'
     69.00     -68.00       0.81       0.00       0.00       0.49       2.35       3.78    5.152  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12697_1.mol2'             'ZINC12159285'
     73.85     -74.35       0.00       0.00       0.00       2.78       1.53       5.35    8.900  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12698_1.mol2'             'ZINC14923413'
     61.84     -61.44       1.55       0.00       0.00      19.77       1.81      19.13    4.536  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12699_2.mol2'             'ZINC02953158'
     69.98     -64.94       1.92       0.00       0.00      18.18       1.13      19.73    6.348  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12700_2.mol2'             'ZINC20616978'
     65.93     -61.91       1.93       0.00       0.00      18.96       1.23      19.64    5.220  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12701_1.mol2'             'ZINC20617033'
     68.27     -59.74       2.92       0.00       0.00      17.67       1.66      20.76    9.736  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12702_2.mol2'             'ZINC02955346'
     59.64     -61.06       0.00       0.00       0.00       4.36       1.28       5.51    7.972  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12703_4.mol2'             'ZINC20686364'
     66.61     -61.47       2.18       0.00       0.00       0.01       1.15       0.92    8.456  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12704_5.mol2'             'ZINC27343890'
     51.21     -48.36       1.95       0.00       0.00       0.00       1.87       0.74    7.844  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12705_4.mol2'             'ZINC32782100'
     53.31     -70.64       0.88       0.00       0.00      24.24       3.86      10.46    8.556  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12706_1.mol2'             'ZINC34681317'
     58.58     -53.59       2.98       0.00       0.00       9.38       2.17       9.76    7.764  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12707_5.mol2'             'ZINC34681319'
     52.86     -57.67       1.00       0.00       0.00       9.52       2.96       7.63    9.096  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12708_5.mol2'             'ZINC35852335'
     59.35     -55.82       1.82       0.00       0.00       0.00       1.24       0.28    8.052  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12709_2.mol2'             'ZINC36601955'
     66.72     -67.08       1.00       0.00       0.00       8.16       2.61      10.01    8.320  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12710_2.mol2'             'ZINC34667806'
     72.94     -75.32       0.00       0.00       0.00       0.13       3.54       4.72    3.484  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12711_1.mol2'             'ZINC02420391'
     67.41     -69.97       0.00       0.00       0.00       0.00       1.36       0.16    8.696  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12712_3.mol2'             'ZINC39439797'
     57.00     -52.80       2.39       0.00       0.00       2.46       1.90       3.27    7.588  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12713_3.mol2'             'ZINC39696199'
     72.44     -74.28       0.07       0.00       0.00       0.21       2.69       3.40    9.540  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12714_4.mol2'             'ZINC39696200'
     71.05     -67.41       2.00       0.00       0.00       0.00       4.15       5.94    9.220  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12715_5.mol2'             'ZINC40727901'
     49.30     -49.95       0.00       0.00       0.00       0.00       0.38       0.11    8.352  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12716_2.mol2'             'ZINC43741657'
     67.76     -66.47       1.00       0.00       0.00       0.00       1.10       0.21    5.156  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12717_1.mol2'             'ZINC43741659'
     57.65     -55.53       1.04       0.00       0.00       0.00       0.59       0.19    7.060  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12718_3.mol2'             'ZINC43741661'
     65.26     -62.38       1.00       0.63       0.00       0.00       1.09       0.17    6.248  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12719_2.mol2'             'ZINC45754629'
     58.96     -62.25       0.00       0.00       0.00       0.97       1.47       0.63    7.088  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12720_5.mol2'             'ZINC52607219'
     73.24     -71.05       0.98       0.00       0.00       0.00       1.65       2.39   11.528  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12721_1.mol2'             'ZINC16577785'
     53.81     -54.75       0.00       0.00       0.00       2.90       2.48       6.79    2.868  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12722_2.mol2'             'ZINC08592251'
     69.40     -68.20       0.00       0.97       0.00       0.00       1.07       0.41    4.424  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12723_2.mol2'             'ZINC12844353'
     65.01     -63.55       0.70       0.00       0.00       0.00       1.85       3.07    6.628  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12724_3.mol2'             'ZINC39771597'
     66.02     -60.83       1.88       0.00       0.00       0.00       1.76       3.08    7.016  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12725_5.mol2'             'ZINC39771598'
     75.48     -75.70       1.00       0.00       0.00       0.24       1.71       0.45    5.264  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12726_2.mol2'             'ZINC63187738'
     68.54     -70.26       0.00       0.00       0.00       0.00       3.03       4.34    7.540  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12727_5.mol2'             'ZINC63194399'
     71.71     -67.69       1.75       0.00       0.00       0.00       1.00       0.77    7.152  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12728_5.mol2'             'ZINC63280766'
     75.18     -76.61       0.00       0.00       0.00       4.39       1.50       5.69    9.212  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12729_4.mol2'             'ZINC63437153'
     76.01     -80.07       0.26       0.00       0.00       5.00       1.97       4.09    8.752  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12730_4.mol2'             'ZINC63541299'
     76.51     -76.39       0.66       0.00       0.00       3.08       1.68       4.59    8.580  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12731_4.mol2'             'ZINC63541321'
     78.84     -80.54       0.00       0.00       0.00       2.84       1.30       3.75    8.468  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12732_3.mol2'             'ZINC63541330'
     64.94     -69.19       0.00       0.00       0.00       0.00       2.36       0.48    8.212  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12733_3.mol2'             'ZINC63557161'
     70.74     -70.31       1.00       0.00       0.00       0.00       2.08       0.76    8.352  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12734_1.mol2'             'ZINC63819103'
     68.08     -68.61       0.00       0.00       0.00       3.12       2.38       7.35    8.572  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12735_2.mol2'             'ZINC63831474'
     84.49     -85.42       1.00       0.00       0.00       1.39       2.79       3.03    9.944  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12736_2.mol2'             'ZINC64518506'
     76.41     -71.24       2.85       0.00       0.00       0.00       1.82       0.26    6.656  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12737_4.mol2'             'ZINC64538243'
     90.64     -90.90       0.99       0.00       0.00       0.39       1.78       0.71    8.548  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12738_4.mol2'             'ZINC64730366'
     36.26     -36.40       2.57       0.00       0.00       1.83       3.41       0.79    5.116  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12739_4.mol2'             'ZINC08773128'
     38.29     -38.76       1.32       0.00       0.00       0.00       2.97       1.06    3.252  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12740_1.mol2'             'ZINC09012960'
     67.48     -66.91       1.09       0.00       0.00       0.00       1.71       0.71    5.272  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12741_2.mol2'             'ZINC09328636'
     48.28     -49.59       0.00       0.00       0.00       4.89       2.15       6.53    2.532  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12742_1.mol2'             'ZINC09357809'
     75.11     -73.25       0.99       0.00       0.00       0.00       1.71       2.30    7.848  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12743_4.mol2'             'ZINC09101429'
     49.06     -47.80       0.81       0.00       0.00      15.24       1.30      16.12    5.056  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12744_3.mol2'             'ZINC09461978'
     58.34     -56.41       1.47       0.00       0.00       0.88       1.77       1.89    6.912  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12745_3.mol2'             'ZINC09477435'
     72.82     -75.01       0.00       0.00       0.00       3.35       3.39       7.94    6.940  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12746_1.mol2'             'ZINC09792603'
     61.16     -58.83       2.02       0.00       0.00       4.77       1.61       2.83    5.408  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12747_2.mol2'             'ZINC12039187'
     66.40     -67.82       0.00       0.00       0.00       0.00       2.17       2.26    7.656  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12748_2.mol2'             'ZINC12591796'
     64.74     -66.41       0.00       0.00       0.00       4.78       0.56       4.24    3.732  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12749_4.mol2'             'ZINC13022713'
     67.97     -69.64       0.00       0.00       0.00       0.00       1.35       0.75    7.776  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12750_4.mol2'             'ZINC12151717'
     64.19     -66.08       0.00       0.00       0.00       3.79       3.14       8.07    3.292  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12751_2.mol2'             'ZINC14932505'
     54.61     -55.05       0.00       0.00       0.00       2.94       0.78       4.05    4.000  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12752_2.mol2'             'ZINC09332617'
     60.62     -68.54       0.11       0.00       0.00      10.94       2.44       7.58    6.744  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12753_5.mol2'             'ZINC16591693'
     71.53     -72.37       0.00       0.00       0.00       0.04       1.20       1.60    7.988  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12754_3.mol2'             'ZINC20181386'
     44.25     -46.01       1.65       0.00       0.00       8.40       2.12       4.65    7.084  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12755_1.mol2'             'ZINC20192896'
     59.37     -60.66       0.00       0.00       0.00       0.41       2.44       4.00    2.116  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12756_1.mol2'             'ZINC20712342'
     65.75     -69.95       0.00       0.00       0.00       9.82       1.20       6.92    9.216  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12757_2.mol2'             'ZINC24835020'
     59.88     -63.46       0.01       0.00       0.00       5.76       3.55       9.23    6.932  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12758_3.mol2'             'ZINC25061568'
     61.12     -60.10       0.74       0.00       0.00       2.89       0.91       3.51    4.692  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12759_5.mol2'             'ZINC26103117'
     61.46     -56.09       2.00       0.00       0.00       5.72       0.65       6.28    5.796  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12760_3.mol2'             'ZINC33106582'
     70.13     -71.39       0.00       0.00       0.00       0.00       0.78       0.08    4.764  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12761_2.mol2'             'ZINC33331655'
     53.72     -57.88       0.33       0.00       0.00       1.99       2.07       0.97    7.120  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12762_3.mol2'             'ZINC35312621'
     65.43     -61.11       1.68       1.00       0.00       1.47       1.88       1.50    5.860  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12763_3.mol2'             'ZINC35671566'
     65.35     -63.68       1.02       0.00       0.00       0.00       1.11       0.78    4.820  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12764_2.mol2'             'ZINC38975302'
     73.81     -81.84       0.00       0.00       0.00      15.00       2.91      11.62    4.884  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12765_1.mol2'             'ZINC14931854'
     50.65     -53.84       0.16       0.00       0.00       0.34       3.22       3.12    4.860  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12766_2.mol2'             'ZINC39560846'
     51.70     -52.28       0.00       0.00       0.00       0.00       3.11       5.61    6.136  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12767_1.mol2'             'ZINC39970764'
     73.58     -75.77       0.25       0.00       0.00       0.96       1.86       1.18    7.568  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12768_1.mol2'             'ZINC49650973'
     72.74     -69.49       1.63       0.00       0.00       0.00       2.10       2.40    3.232  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12769_2.mol2'             'ZINC19897229'
     69.95     -72.92       0.78       0.00       0.00       0.00       2.97       0.40    6.624  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12770_4.mol2'             'ZINC39939550'
     84.98     -86.13       0.00       0.00       0.00       0.28       1.67       2.38    6.364  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12771_1.mol2'             'ZINC63329017'
     79.76     -81.56       0.00       0.00       0.00       0.14       1.26       0.86    4.856  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12772_4.mol2'             'ZINC63362651'
     74.49     -75.83       0.00       0.00       0.00       0.11       0.64       0.06    5.972  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12773_3.mol2'             'ZINC63384855'
     73.21     -72.18       0.89       0.00       0.00       0.00       1.00       0.35    6.784  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12774_2.mol2'             'ZINC63506210'
     72.33     -74.29       0.00       0.00       0.00       2.80       1.29       3.40    9.076  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12775_3.mol2'             'ZINC63506924'
     65.28     -60.67       1.76       0.00       0.00       0.00       2.55       4.44    7.072  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12776_4.mol2'             'ZINC63515515'
     64.36     -64.59       0.86       0.00       0.00      15.75       0.86      14.39    5.880  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12777_2.mol2'             'ZINC63571486'
     66.98     -66.76       1.73       0.00       0.00      31.99       1.52      30.06    4.148  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12778_1.mol2'             'ZINC63572168'
     61.38     -63.24       0.00       0.00       0.00       0.00       1.02       0.17    8.520  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12779_1.mol2'             'ZINC63598255'
     59.30     -55.56       2.00       0.00       0.00       4.92       1.18       4.89    4.688  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12780_1.mol2'             'ZINC35426953'
     68.04     -68.48       0.00       0.00       0.00      27.08       1.24      29.12    3.148  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12781_1.mol2'             'ZINC64623056'
     55.65     -57.76       0.00       0.00       0.00      14.27       0.74      13.60    4.280  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12782_2.mol2'             'ZINC64623058'
     60.23     -63.44       0.00       0.00       0.00      29.58       1.22      28.57    4.988  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12783_2.mol2'             'ZINC64623131'
     53.85     -54.49       0.00       0.00       0.00       3.15       1.23       4.97    3.736  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12784_3.mol2'             'ZINC35427425'
     62.67     -64.44       0.00       0.00       0.00       4.81       1.15       5.33    3.112  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12785_3.mol2'             'ZINC35427427'
     55.23     -50.88       1.69       0.00       0.00       2.94       1.20       4.61    4.744  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12786_1.mol2'             'ZINC35427429'
     79.30     -78.28       1.00       0.00       0.00       0.00       3.09       4.19    7.424  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12787_4.mol2'             'ZINC65061853'
     59.05     -60.70       0.00       0.00       0.00      14.06       1.27      14.96    4.040  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12788_2.mol2'             'ZINC67292323'
     60.04     -60.26       0.00       0.00       0.00       0.15       0.26       0.46    1.668  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12789_2.mol2'             'ZINC02916918'
     62.17     -60.44       0.99       0.00       0.00       0.00       0.71       0.16    4.128  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12790_1.mol2'             'ZINC04454753'
     62.75     -59.79       1.00       0.00       0.00       0.01       1.39       2.74    2.488  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12791_3.mol2'             'ZINC04583426'
     58.17     -59.53       0.00       0.00       0.00       0.00       0.79       0.23    1.708  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12792_2.mol2'             'ZINC04696730'
     60.90     -57.98       1.00       0.00       0.00       0.00       1.43       2.77    4.060  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12793_1.mol2'             'ZINC05181111'
     60.63     -61.32       0.00       0.00       0.00       0.00       0.35       0.00    3.272  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12794_4.mol2'             'ZINC01961383'
     47.25     -48.94       0.00       0.00       0.00       0.96       0.41       0.03    3.156  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12795_2.mol2'             'ZINC02428328'
     58.03     -58.49       1.00       0.00       0.00       4.16       0.33       1.35    1.668  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12796_3.mol2'             'ZINC05012908'
     72.92     -73.25       0.00       0.00       0.00       0.00       0.67       1.01    1.876  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12797_2.mol2'             'ZINC06147079'
     64.85     -65.02       0.70       0.00       0.00       0.00       2.38       2.48    4.152  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12798_3.mol2'             'ZINC05150307'
     52.02     -60.08       0.00       0.00       0.00      16.33       2.25      12.64    2.184  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12799_2.mol2'             'ZINC05427141'
     66.00     -66.37       0.00       0.00       0.00       0.00       2.18       3.98    2.084  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12800_5.mol2'             'ZINC04505674'
     49.60     -48.96       0.80       0.00       0.00       0.05       0.89       0.08    2.444  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12801_3.mol2'             'ZINC07041482'
     54.58     -55.02       0.00       0.00       0.00       0.00       0.75       1.06    1.268  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12802_4.mol2'             'ZINC07909846'
     66.97     -67.90       0.00       0.00       0.00       0.00       3.01       5.08    3.656  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12803_5.mol2'             'ZINC07959248'
     66.01     -67.46       0.00       0.00       0.00       0.00       2.72       3.99    3.308  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12804_1.mol2'             'ZINC08342428'
     57.68     -54.85       1.00       0.00       0.00       0.00       2.64       5.11    3.988  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12805_3.mol2'             'ZINC01276423'
     63.23     -63.94       0.00       0.00       0.00       0.00       1.75       2.79    2.756  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12806_4.mol2'             'ZINC09405721'
     57.35     -59.06       0.00       0.00       0.00       0.00       1.71       1.71    1.696  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12807_2.mol2'             'ZINC09446685'
     64.17     -64.03       0.00       0.77       0.00       0.00       2.09       2.02    3.936  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12808_4.mol2'             'ZINC11902148'
     49.34     -50.22       0.00       0.00       0.00       0.00       2.43       3.99    2.684  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12809_2.mol2'             'ZINC12849255'
     58.86     -59.86       0.62       0.00       0.00       0.00       3.38       3.84    2.476  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12810_1.mol2'             'ZINC13165478'
     54.11     -55.22       0.00       0.00       0.00       0.00       1.33       1.54    2.912  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12811_4.mol2'             'ZINC03330209'
     61.13     -61.22       0.00       0.00       0.00       0.10       3.14       6.30    3.968  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12812_5.mol2'             'ZINC14242833'
     60.20     -60.50       0.00       0.00       0.00       0.00       0.48       0.66    2.560  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12813_2.mol2'             'ZINC17093275'
     64.88     -63.93       0.46       0.00       0.00      27.04       0.38      27.36    2.232  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12814_2.mol2'             'ZINC23538110'
     63.93     -64.50       0.00       0.00       0.00       0.00       0.30       0.01    2.688  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12815_4.mol2'             'ZINC28192540'
