# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)     intcor     time                               File name                Ligand name

     58.71     -61.58       0.00       0.00       0.00       0.02       3.00       2.79    1.692  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14629_2.mol2'             'ZINC27322223'
     57.39     -54.97       1.63       0.00       0.00       0.00       1.72       0.96    1.724  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14630_5.mol2'             'ZINC31357046'
     55.84     -60.12       0.00       0.00       0.00       6.50       2.70       7.62    1.344  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14631_3.mol2'             'ZINC32542477'
     45.34     -42.18       1.75       0.00       0.00       0.30       1.18       0.58    1.668  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14632_3.mol2'             'ZINC04245630'
     74.29     -66.02       3.14       0.00       0.00       0.00       1.65       1.67    1.420  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14633_2.mol2'             'ZINC38676442'
     63.19     -57.52       1.99       0.00       0.00       0.00       1.27       2.23    1.456  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14634_5.mol2'             'ZINC38766288'
     52.39     -55.95       0.00       0.00       0.00       0.32       2.95       2.67    0.900  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14635_3.mol2'             'ZINC38960024'
     67.99     -64.03       1.62       0.00       0.00       0.00       1.00       1.09    1.388  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14636_5.mol2'             'ZINC39661853'
     50.65     -45.34       2.62       0.00       0.00       0.00       1.62       0.67    0.908  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14637_4.mol2'             'ZINC39695867'
     56.60     -55.21       0.90       0.00       0.00       2.80       1.62       4.74    0.600  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14638_4.mol2'             'ZINC39855929'
     48.56     -46.09       1.12       0.00       0.00       0.00       0.74       0.21    0.896  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14639_1.mol2'             'ZINC39855952'
     32.16     -28.92       1.93       0.00       0.00       0.31       1.13       0.00    0.536  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14640_4.mol2'             'ZINC39855992'
     45.40     -39.03       2.72       0.00       0.00       5.06       1.06       5.39    0.876  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14641_5.mol2'             'ZINC39856024'
     46.96     -48.75       0.88       0.00       0.00       0.00       3.05       1.52    0.824  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14642_2.mol2'             'ZINC15226908'
     59.43     -60.86       0.66       0.00       0.00       0.00       2.88       2.35    1.424  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14643_5.mol2'             'ZINC41026388'
     58.86     -60.55       0.00       0.00       0.00       2.87       2.89       6.11    1.820  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14644_2.mol2'             'ZINC43213523'
     48.13     -48.08       1.38       0.00       0.00       0.40       2.26       0.83    1.640  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14645_3.mol2'             'ZINC45028227'
     52.08     -47.79       1.00       0.99       0.00      12.15       1.02      10.64    1.864  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14646_1.mol2'             'ZINC47045081'
     62.98     -61.56       0.98       0.00       0.00       0.00       1.32       0.40    0.908  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14647_2.mol2'             'ZINC26012559'
     65.01     -62.31       1.13       0.00       0.00       0.00       0.81       0.92    0.868  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14648_3.mol2'             'ZINC26012869'
     64.54     -64.10       0.99       0.00       0.00       0.00       1.48       0.32    0.836  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14649_3.mol2'             'ZINC26014126'
     56.73     -55.52       0.90       0.00       0.00      36.89       0.79      36.92    0.820  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14650_2.mol2'             'ZINC08993692'
     46.37     -54.62       1.00       0.00       0.00      10.12       3.03       3.97    1.424  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14651_1.mol2'             'ZINC13863521'
     39.05     -36.73       0.94       0.00       0.00       0.00       2.34       3.67    1.560  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14652_1.mol2'             'ZINC58011426'
     62.92     -57.17       2.48       0.00       0.00       0.00       1.24       0.78    0.972  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14653_3.mol2'             'ZINC17221852'
     50.22     -53.96       0.00       0.00       0.00      22.23       1.48      20.48    0.876  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14654_1.mol2'             'ZINC59170387'
     59.26     -62.00       0.00       0.00       0.00       0.00       1.95       1.15    1.520  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14655_5.mol2'             'ZINC59887381'
     66.36     -59.08       2.93       0.00       0.00       0.00       1.14       0.74    0.900  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14656_1.mol2'             'ZINC63234736'
     68.11     -62.66       2.95       0.00       0.00       0.69       2.55       2.37    1.108  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14657_2.mol2'             'ZINC06090577'
     64.83     -53.31       3.91       0.00       0.00       0.00       1.38       2.54    1.116  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14658_2.mol2'             'ZINC06090577'
     79.69     -72.05       2.69       0.00       0.00       3.05       1.09       4.80    1.000  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14659_2.mol2'             'ZINC63795096'
     71.12     -71.94       0.00       0.00       0.00       4.15       1.08       5.04    0.980  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14660_2.mol2'             'ZINC63818054'
     55.17     -48.05       2.71       0.00       0.00       0.77       2.25       3.83    1.148  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14661_2.mol2'             'ZINC64044450'
     70.12     -67.18       2.00       0.00       0.00       0.00       2.80       2.54    1.176  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14662_5.mol2'             'ZINC64684363'
     62.73     -64.22       0.00       0.00       0.00       0.00       0.99       0.13    0.932  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14663_1.mol2'             'ZINC65330192'
     68.94     -64.02       2.00       0.00       0.00       0.00       0.83       0.59    1.256  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14664_4.mol2'             'ZINC67465194'
     65.36     -62.53       1.67       0.00       0.00       1.63       0.90       1.10    0.548  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14665_1.mol2'             'ZINC02130566'
     54.03     -49.72       2.00       0.00       0.00       0.00       1.32       0.95    1.072  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14666_5.mol2'             'ZINC02136682'
     34.24     -28.23       2.52       0.00       0.00       5.13       2.75       8.49    1.580  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14667_2.mol2'             'ZINC03978082'
     65.18     -65.72       0.00       0.00       0.00       0.00       0.58       0.62    1.716  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14668_4.mol2'             'ZINC04222550'
     52.10     -51.65       0.38       0.00       0.00       0.00       0.45       0.20    0.720  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14669_4.mol2'             'ZINC08655369'
     57.16     -52.86       1.62       0.00       0.00       0.00       2.04       3.52    1.072  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14670_4.mol2'             'ZINC08651883'
     53.74     -51.98       0.76       0.00       0.00       9.51       2.99      13.60    1.080  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14671_1.mol2'             'ZINC08763931'
     61.14     -60.46       1.55       0.00       0.00       0.00       2.57       1.05    1.392  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14672_1.mol2'             'ZINC08767987'
     39.88     -33.67       2.78       0.00       0.00       0.00       1.34       0.09    0.428  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14673_1.mol2'             'ZINC08972074'
     64.22     -61.82       1.52       0.00       0.00      38.56       1.44      39.27    1.124  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14674_5.mol2'             'ZINC09938473'
     48.10     -49.30       0.20       0.00       0.00       0.00       1.97       2.14    1.520  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14675_2.mol2'             'ZINC10129401'
     54.08     -46.87       2.99       0.00       0.00       0.00       1.82       1.44    1.588  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14676_3.mol2'             'ZINC11592627'
     65.70     -63.17       0.88       0.00       0.00       0.00       0.84       1.52    0.948  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14677_4.mol2'             'ZINC12355166'
     53.78     -48.96       2.44       0.00       0.00       0.01       1.76       1.01    0.724  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14678_3.mol2'             'ZINC12879876'
     64.06     -63.78       0.86       0.00       0.00       0.00       1.25       0.18    0.824  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14679_3.mol2'             'ZINC12883578'
     60.61     -59.72       1.00       0.00       0.00       1.42       2.44       4.17    0.956  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14680_3.mol2'             'ZINC09331328'
     68.67     -52.38       5.94       0.00       0.00       0.00       2.66       1.10    1.988  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14681_2.mol2'             'ZINC17107039'
     53.92     -46.59       3.00       0.00       0.00       0.00       0.89       0.12    0.520  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14682_4.mol2'             'ZINC08995623'
     61.31     -51.48       3.98       0.00       0.00       3.34       3.35       7.93    1.452  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14683_4.mol2'             'ZINC19833532'
     59.58     -56.76       1.00       0.00       0.00       0.00       0.80       1.11    0.920  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14684_3.mol2'             'ZINC17082862'
     38.19     -39.83       1.07       0.00       0.00       7.43       1.65       5.88    1.004  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14685_5.mol2'             'ZINC20463919'
     48.81     -47.06       1.00       0.00       0.00       0.00       0.75       0.25    1.000  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14686_1.mol2'             'ZINC20834937'
     64.95     -64.96       1.00       0.00       0.00       2.32       1.32       1.95    1.188  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14687_5.mol2'             'ZINC20873082'
     60.22     -58.27       1.29       0.00       0.00       0.00       3.15       4.35    1.236  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14688_4.mol2'             'ZINC22802276'
     48.19     -47.88       1.00       0.00       0.00       1.06       2.92       4.21    1.240  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14689_5.mol2'             'ZINC22802276'
     54.91     -54.41       0.62       0.00       0.00       0.00       2.91       4.46    1.068  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14690_5.mol2'             'ZINC23078091'
     59.64     -58.13       1.00       0.00       0.00       0.00       2.02       2.55    1.168  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14691_2.mol2'             'ZINC27574675'
     62.04     -60.20       1.00       0.00       0.00       0.00       2.10       3.05    0.472  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14692_3.mol2'             'ZINC34757684'
     54.86     -52.40       1.00       0.00       0.00       0.01       0.47       0.41    1.616  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14693_4.mol2'             'ZINC03830997'
     74.18     -61.02       4.72       0.00       0.00       0.14       0.59       0.33    1.980  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14694_3.mol2'             'ZINC38545731'
     67.34     -59.07       2.91       0.00       0.00       0.00       1.51       2.58    1.724  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14695_4.mol2'             'ZINC38669585'
     71.73     -65.79       2.44       0.00       0.00       0.07       1.42       1.53    1.404  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14696_4.mol2'             'ZINC38676446'
     71.50     -63.00       3.13       0.00       0.00       1.69       0.89       2.22    1.452  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14697_1.mol2'             'ZINC38766291'
     42.53     -43.85       0.00       0.00       0.00       3.10       1.30       4.11    0.464  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14698_1.mol2'             'ZINC39697760'
     41.56     -37.96       2.00       0.00       0.00       0.17       1.25       0.17    0.716  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14699_4.mol2'             'ZINC39856028'
     54.44     -49.03       2.00       0.00       0.00       0.00       0.60       0.61    1.648  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14700_3.mol2'             'ZINC39953553'
     60.30     -56.63       1.63       0.00       0.00       0.00       2.87       4.02    0.988  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14701_1.mol2'             'ZINC40824748'
     68.79     -61.84       4.94       0.00       0.00       0.00       5.36       2.00    1.308  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14702_3.mol2'             'ZINC41026391'
     51.42     -49.27       0.83       0.00       0.00       3.02       2.85       5.87    1.448  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14703_1.mol2'             'ZINC43213762'
     57.49     -54.78       1.00       0.00       0.00       0.00       1.94       3.59    1.800  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14704_5.mol2'             'ZINC44463972'
     54.76     -47.83       2.99       0.00       0.00       0.00       1.74       1.27    1.696  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14705_2.mol2'             'ZINC44830559'
     55.14     -51.94       2.00       0.00       0.00       0.00       2.08       0.95    0.860  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14706_3.mol2'             'ZINC13648203'
     63.68     -64.83       0.00       0.00       0.00       0.00       1.07       0.34    1.064  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14707_1.mol2'             'ZINC01487441'
     61.02     -56.59       1.81       0.00       0.00       4.12       2.26       7.50    1.300  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14708_1.mol2'             'ZINC55157320'
     63.59     -51.97       4.28       0.00       0.00       0.24       0.85       0.70    0.708  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14709_3.mol2'             'ZINC15504238'
     61.03     -59.62       2.00       0.00       0.00       5.27       2.22       5.11    0.972  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14710_2.mol2'             'ZINC60559667'
     71.65     -72.23       0.99       0.00       0.00       0.00       2.03       0.50    0.928  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14711_2.mol2'             'ZINC63234739'
     78.05     -77.32       0.84       0.00       0.00       2.80       1.77       4.54    1.016  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14712_4.mol2'             'ZINC63818055'
     59.54     -59.24       2.61       0.00       0.00       7.74       3.00       5.72    1.128  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14713_4.mol2'             'ZINC64044451'
     70.88     -69.63       0.87       0.00       0.00       0.00       0.85       0.27    0.916  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14714_3.mol2'             'ZINC65330189'
     67.40     -60.68       2.00       1.00       0.00       0.00       1.53       0.78    1.920  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14715_1.mol2'             'ZINC34369787'
     55.32     -54.09       1.00       0.00       0.00       0.00       1.17       0.51    0.668  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14716_3.mol2'             'ZINC08143374'
     42.78     -41.46       0.50       0.00       0.00       0.00       0.21       0.26    0.872  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14717_5.mol2'             'ZINC12483722'
     50.17     -42.78       2.83       0.00       0.00       4.35       0.78       4.81    0.784  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14718_5.mol2'             'ZINC16389015'
     57.56     -58.82       0.00       0.00       0.00       0.89       0.46       0.06    0.796  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14719_1.mol2'             'ZINC19768075'
     54.65     -47.46       2.76       0.00       0.00       0.03       0.53       0.00    0.560  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14720_5.mol2'             'ZINC19770424'
     55.00     -47.42       1.00       2.00       0.00       0.00       1.27       1.11    0.248  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14721_1.mol2'             'ZINC05741633'
     44.16     -45.44       0.00       0.00       0.00       4.67       0.82       4.81    1.052  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14722_3.mol2'             'ZINC27366536'
     43.75     -42.16       0.93       0.00       0.00       0.00       0.73       0.05    0.596  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14723_1.mol2'             'ZINC31890939'
     60.51     -47.57       4.89       0.00       0.00       0.00       1.38       0.50    1.396  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14724_3.mol2'             'ZINC32052928'
     56.74     -41.72       5.48       0.00       0.00       1.09       1.15       1.96    0.788  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14725_3.mol2'             'ZINC32052931'
     51.78     -41.53       3.83       0.00       0.00       0.77       0.37       0.28    0.732  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14726_5.mol2'             'ZINC32052941'
     48.20     -47.06       1.00       0.00       0.00       0.00       1.26       0.65    0.780  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14727_4.mol2'             'ZINC32851148'
     38.20     -36.11       2.00       0.00       0.00       2.66       1.93       1.80    0.828  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14728_1.mol2'             'ZINC33521125'
     43.96     -37.50       2.67       0.00       0.00       1.38       0.61       0.64    0.916  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14729_1.mol2'             'ZINC33521146'
     61.87     -53.47       3.00       0.00       0.00       0.00       0.38       0.15    0.856  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14730_4.mol2'             'ZINC19688003'
     48.67     -42.77       2.64       0.00       0.00       0.00       1.38       0.19    0.912  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14731_2.mol2'             'ZINC37372270'
     47.65     -42.14       2.00       0.00       0.00       0.00       1.91       3.33    0.628  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14732_1.mol2'             'ZINC37714711'
     65.25     -63.98       0.90       0.97       0.00       0.00       2.79       1.25    0.900  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14733_2.mol2'             'ZINC37867279'
     40.91     -42.08       0.00       0.00       0.00       0.00       0.94       0.67    0.456  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14734_1.mol2'             'ZINC39683800'
     45.54     -44.02       0.69       0.00       0.00       0.00       0.60       0.66    0.712  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14735_3.mol2'             'ZINC39683875'
     47.94     -38.83       3.43       0.00       0.00       0.00       0.90       0.62    0.844  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14736_5.mol2'             'ZINC39683876'
     51.68     -48.48       1.67       0.00       0.00       0.00       1.29       0.77    0.420  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14737_4.mol2'             'ZINC40118290'
     43.20     -40.62       1.00       0.00       0.00       2.97       2.22       6.61    0.788  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14738_1.mol2'             'ZINC40632525'
     51.19     -40.36       3.84       0.00       0.00       4.17       0.66       4.80    0.996  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14739_5.mol2'             'ZINC43563533'
     48.39     -46.10       1.00       0.00       0.00       4.64       0.59       5.11    1.068  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14740_5.mol2'             'ZINC47773339'
     43.03     -36.08       2.68       0.00       0.00       0.00       2.39       3.71    0.564  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14741_5.mol2'             'ZINC48915204'
     45.89     -36.30       3.35       0.00       0.00       0.00       1.16       1.87    0.852  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14742_1.mol2'             'ZINC49751848'
     60.44     -55.17       2.00       0.00       0.00       0.00       0.54       0.34    0.864  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14743_4.mol2'             'ZINC50169144'
     55.87     -48.61       3.00       0.00       0.00       0.57       0.81       0.35    0.832  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14744_1.mol2'             'ZINC51044964'
     44.70     -36.19       2.90       0.00       0.00       0.00       3.33       6.46    0.544  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14745_5.mol2'             'ZINC54371443'
     54.97     -49.22       2.00       0.00       0.00       0.00       1.71       3.16    0.868  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14746_4.mol2'             'ZINC55051954'
     51.88     -50.49       0.00       0.85       0.00       0.00       0.74       0.34    0.888  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14747_4.mol2'             'ZINC56129605'
     46.79     -42.61       1.67       0.00       0.00       0.00       1.10       1.33    0.868  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14748_1.mol2'             'ZINC56508447'
     56.96     -50.08       2.88       0.00       0.00       0.00       1.90       1.94    0.984  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14749_4.mol2'             'ZINC57841587'
     54.82     -49.51       2.00       0.00       0.00       0.00       1.28       1.88    0.936  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14750_5.mol2'             'ZINC57841589'
     46.52     -45.66       0.68       0.00       0.00       0.16       0.55       0.07    0.764  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14751_3.mol2'             'ZINC51144221'
     56.49     -49.36       2.00       0.91       0.00       0.00       0.99       0.38    0.908  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14752_2.mol2'             'ZINC61594810'
     56.86     -48.60       1.92       1.00       0.00       0.00       1.44       2.36    0.332  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14753_2.mol2'             'ZINC61813588'
     49.46     -49.46       0.19       0.00       0.00       0.00       0.33       0.08    0.476  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14754_4.mol2'             'ZINC62215375'
     48.75     -46.68       1.00       0.00       0.00       0.00       1.24       1.47    0.700  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14755_2.mol2'             'ZINC62330901'
     45.76     -41.14       2.98       0.00       0.00       0.00       3.28       2.26    0.880  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14756_2.mol2'             'ZINC62533906'
     45.51     -45.10       0.33       0.00       0.00       0.00       0.29       0.03    0.744  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14757_3.mol2'             'ZINC62814274'
     42.63     -41.89       1.00       0.00       0.00       0.00       1.18       0.09    0.696  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14758_3.mol2'             'ZINC62814275'
     61.54     -52.73       2.00       1.00       0.00       0.00       0.26       0.33    0.924  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14759_1.mol2'             'ZINC65381367'
     54.00     -46.09       1.85       1.00       0.00       0.00       0.61       0.59    0.872  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14760_3.mol2'             'ZINC66233661'
     48.25     -43.89       2.19       0.00       0.00       0.00       1.52       0.45    0.908  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14761_1.mol2'             'ZINC66701229'
     49.01     -46.10       1.00       0.00       0.00       4.93       0.26       4.52    0.600  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14762_1.mol2'             'ZINC66900009'
     48.10     -41.21       2.61       0.00       0.00       0.03       1.24       1.57    0.836  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14763_3.mol2'             'ZINC67006194'
     49.48     -50.09       0.00       0.00       0.00       4.15       1.28       5.15    1.200  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14764_1.mol2'             'ZINC67416023'
     47.71     -39.90       2.96       0.00       0.00       5.35       0.63       4.89    1.004  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14765_2.mol2'             'ZINC67416121'
     46.16     -34.85       2.87       1.00       0.00       0.73       0.79       2.01    0.460  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14766_2.mol2'             'ZINC12318122'
     45.12     -43.67       1.00       0.00       0.00       3.84       1.86       5.74    0.656  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14767_1.mol2'             'ZINC20504940'
     43.63     -41.50       1.42       0.00       0.00       4.15       1.33       4.66    0.952  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14768_5.mol2'             'ZINC29669087'
     48.16     -40.02       2.00       0.98       0.00       0.00       0.77       0.52    0.908  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14769_2.mol2'             'ZINC33512653'
     47.98     -40.55       2.51       0.00       0.00       0.00       0.06       0.00    0.976  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14770_5.mol2'             'ZINC35324012'
     42.10     -37.74       1.49       0.00       0.00       4.22       0.16       4.42    0.772  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14771_3.mol2'             'ZINC35367858'
     58.93     -48.44       4.00       0.00       0.00       0.00       0.92       0.32    0.848  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14772_2.mol2'             'ZINC37004918'
     41.56     -42.27       0.04       0.00       0.00       0.00       0.45       0.07    0.928  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14773_4.mol2'             'ZINC37243757'
     58.80     -48.84       3.54       0.00       0.00       0.00       0.52       0.12    0.808  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14774_2.mol2'             'ZINC37299487'
     45.93     -40.02       2.03       0.00       0.00       4.35       0.49       5.16    1.160  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14775_2.mol2'             'ZINC37543006'
     44.15     -44.25       0.00       0.00       0.00       0.00       1.71       3.32    0.408  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14776_1.mol2'             'ZINC37673227'
     43.27     -39.36       1.83       0.00       0.00       0.01       2.80       4.03    0.812  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14777_5.mol2'             'ZINC37808987'
     43.10     -35.46       2.70       0.00       0.00       0.00       0.24       0.02    0.324  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14778_3.mol2'             'ZINC37818291'
     41.40     -37.67       1.27       0.00       0.00       0.00       0.05       0.02    0.500  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14779_3.mol2'             'ZINC37818293'
     44.10     -34.19       3.70       0.00       0.00       0.00       0.60       0.00    0.664  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14780_3.mol2'             'ZINC37818322'
     49.52     -44.28       2.92       0.00       0.00       2.94       0.29       0.00    0.484  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14781_3.mol2'             'ZINC38050990'
     44.14     -35.55       2.85       0.09       0.00       0.00       0.15       0.06    0.940  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14782_3.mol2'             'ZINC38549903'
     49.89     -36.27       4.66       0.00       0.00       0.00       0.21       0.06    0.948  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14783_4.mol2'             'ZINC38549904'
     48.60     -42.83       2.98       0.00       0.00       0.00       1.74       0.06    0.944  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14784_1.mol2'             'ZINC39699633'
     42.76     -39.04       1.67       0.00       0.00       0.00       0.67       0.04    0.976  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14785_3.mol2'             'ZINC39699635'
     51.77     -46.56       1.95       0.00       0.00       0.00       0.68       0.68    0.516  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14786_1.mol2'             'ZINC15226880'
     61.51     -59.25       1.00       0.00       0.00       0.00       1.60       2.34    0.720  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14787_2.mol2'             'ZINC06925278'
     41.87     -29.63       4.37       0.00       0.00       0.00       0.46       0.06    0.908  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14788_2.mol2'             'ZINC40177489'
     54.75     -34.43       6.79       0.00       0.00       0.00       0.03       0.00    0.796  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14789_2.mol2'             'ZINC40177492'
