# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)     intcor     time                               File name                Ligand name

     38.65     -43.53       0.88       0.00       0.00      17.45       3.10      16.14    0.468  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12240_4.mol2'             'ZINC08763943'
     60.11     -63.48       0.82       0.00       0.00       3.80       2.93       3.82    0.552  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12241_5.mol2'             'ZINC09442127'
     40.68     -44.48       0.00       0.00       0.00       0.65       3.56       2.84    0.588  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12242_4.mol2'             'ZINC09442179'
     49.40     -45.63       1.86       0.00       0.00       0.00       3.26       3.57    0.576  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12243_1.mol2'             'ZINC09442180'
     44.61     -46.81       0.00       0.00       0.00       0.00       2.70       3.10    0.356  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12244_4.mol2'             'ZINC09831995'
     59.27     -59.39       1.37       0.00       0.00       0.00       3.22       2.19    0.384  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12245_4.mol2'             'ZINC12884343'
     38.68     -40.42       0.00       0.00       0.00       0.09       2.05       2.45    0.396  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12246_5.mol2'             'ZINC12884353'
     57.84     -56.82       0.83       0.00       0.00       2.57       1.56       3.85    0.392  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12247_1.mol2'             'ZINC12886609'
     40.85     -39.01       0.97       0.00       0.00       9.32       3.13      14.14    0.396  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12248_1.mol2'             'ZINC09199409'
     44.37     -38.67       2.00       0.00       0.00      59.10       1.95      62.70    0.436  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12249_5.mol2'             'ZINC08636327'
     49.06     -46.55       0.97       0.00       0.00       0.00       0.91       0.57    0.416  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12250_1.mol2'             'ZINC08636328'
     49.71     -51.94       2.15       0.00       0.00      29.63       2.01      23.60    0.408  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12251_1.mol2'             'ZINC20465239'
     50.72     -44.55       2.27       0.00       0.00       2.84       2.83       7.48    0.464  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12252_1.mol2'             'ZINC20686354'
     37.05     -39.46       0.00       0.00       0.00       0.07       1.34       0.35    0.424  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12253_3.mol2'             'ZINC20832880'
     52.35     -52.06       0.99       0.00       0.00       0.00       1.56       0.19    0.500  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12254_4.mol2'             'ZINC20915705'
     55.33     -61.75       1.52       0.00       0.00       8.46       1.53       0.53    0.540  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12255_2.mol2'             'ZINC20916971'
     60.25     -59.86       1.86       0.00       0.00       2.92       2.24       2.19    0.396  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12256_5.mol2'             'ZINC23125400'
     46.73     -37.14       3.64       0.00       0.00       0.72       3.44       6.26    0.492  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12257_5.mol2'             'ZINC27362333'
     49.14     -43.82       3.00       0.00       0.00       0.00       2.68       1.67    0.324  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12258_4.mol2'             'ZINC32579205'
     50.85     -55.68       0.99       0.00       0.00       5.37       2.34       2.24    0.496  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12259_4.mol2'             'ZINC32664978'
     62.93     -61.64       0.99       0.00       0.00       2.88       2.41       6.01    0.420  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12260_5.mol2'             'ZINC32851117'
     62.98     -66.09       0.00       0.00       0.00       0.00       3.02       2.92    0.608  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12261_5.mol2'             'ZINC12873251'
     66.03     -64.85       0.75       0.00       0.00       0.07       2.53       4.02    0.384  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12262_3.mol2'             'ZINC03477724'
     55.77     -54.40       1.00       0.00       0.00       1.45       0.81       1.20    0.408  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12263_2.mol2'             'ZINC38775855'
     57.64     -58.97       0.00       0.00       0.00       0.00       0.85       0.37    0.412  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12264_2.mol2'             'ZINC39228716'
     44.61     -42.92       0.00       1.00       0.00      17.22       2.73      21.38    0.432  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12265_4.mol2'             'ZINC40757402'
     57.92     -58.93       2.38       0.00       0.00       6.64       1.39       1.26    0.408  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12266_4.mol2'             'ZINC40824965'
     37.50     -35.19       1.00       0.00       0.00       0.00       1.47       2.00    0.292  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12267_2.mol2'             'ZINC44681441'
     50.09     -51.25       0.00       0.00       0.00       1.06       1.27       1.62    0.424  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12268_1.mol2'             'ZINC45891034'
     40.66     -40.66       0.99       0.00       0.00      13.22       0.28      10.80    0.328  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12269_4.mol2'             'ZINC20504122'
     41.83     -29.26       5.99       0.00       0.00       1.70       2.35       0.74    0.340  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12270_2.mol2'             'ZINC50441526'
     47.73     -57.31       2.34       0.00       0.00      14.84       1.90       1.92    0.520  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12271_4.mol2'             'ZINC52603504'
     54.48     -55.65       0.60       0.00       0.00       1.00       1.96       1.94    0.572  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12272_3.mol2'             'ZINC52603510'
     53.85     -48.88       2.19       0.00       0.00       0.00       2.05       2.28    0.508  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12273_1.mol2'             'ZINC52603514'
     52.90     -49.74       1.70       0.00       0.00      19.17       2.20      20.75    0.432  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12274_2.mol2'             'ZINC13144970'
     59.78     -57.82       0.90       0.00       0.00       3.19       1.97       6.37    0.464  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12275_3.mol2'             'ZINC63258854'
     50.00     -49.08       0.99       0.00       0.00       0.00       1.11       0.16    0.360  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12276_5.mol2'             'ZINC63272279'
     62.73     -64.60       0.00       0.00       0.00       0.02       2.39       2.62    0.472  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12277_1.mol2'             'ZINC63437192'
     61.38     -55.25       2.78       0.00       0.00       1.27       0.76       0.59    0.332  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12278_2.mol2'             'ZINC63686320'
     61.04     -62.31       0.84       0.00       0.00       0.89       1.77       0.63    0.440  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12279_3.mol2'             'ZINC63783185'
     62.30     -57.97       1.73       0.00       0.00       0.00       0.53       0.21    0.428  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12280_2.mol2'             'ZINC63795227'
     48.92     -48.29       1.00       0.00       0.00       0.87       1.20       0.60    0.416  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12281_1.mol2'             'ZINC64150829'
     56.21     -51.46       3.17       0.00       0.00       3.95       2.37       3.94    0.480  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12282_4.mol2'             'ZINC64683775'
     59.79     -56.02       2.13       0.00       0.00       0.00       2.15       1.65    0.492  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12283_2.mol2'             'ZINC64684689'
     49.87     -54.10       0.80       0.00       0.00       6.36       0.96       1.35    0.580  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12284_1.mol2'             'ZINC04577559'
     56.08     -61.49       0.75       0.00       0.00       6.36       1.17       1.04    0.584  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12285_2.mol2'             'ZINC04577563'
     45.23     -49.82       0.00       0.00       0.00       0.37       4.50       4.77    0.416  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12286_1.mol2'             'ZINC03007205'
     53.18     -49.57       1.76       0.00       0.00       0.00       2.99       4.31    0.448  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12287_4.mol2'             'ZINC01473797'
     53.02     -51.36       0.83       0.00       0.00       0.18       3.01       5.36    0.456  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12288_5.mol2'             'ZINC04456167'
     57.06     -58.60       0.01       0.00       0.00       1.30       3.29       6.32    0.460  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12289_3.mol2'             'ZINC08868990'
     49.21     -51.43       0.00       0.00       0.00       0.00       3.61       5.00    0.408  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12290_3.mol2'             'ZINC04177788'
     55.24     -49.46       2.03       0.00       0.00       0.11       3.04       5.88    0.388  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12291_4.mol2'             'ZINC09439355'
     48.94     -48.54       1.00       0.00       0.00       0.01       3.21       3.83    0.400  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12292_2.mol2'             'ZINC09629847'
     31.18     -34.16       1.41       0.00       0.00      12.12       1.76       7.35    0.436  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12293_1.mol2'             'ZINC09824401'
     43.21     -45.84       0.00       0.00       0.00       0.90       2.81       3.85    0.428  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12294_1.mol2'             'ZINC09159244'
     44.28     -49.15       0.70       0.00       0.00       9.66       3.04       8.76    0.472  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12295_4.mol2'             'ZINC03369945'
     49.04     -46.22       1.00       0.00       0.00       0.09       2.46       4.84    0.564  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12296_4.mol2'             'ZINC15452723'
     49.67     -48.12       0.59       0.00       0.00       4.17       2.24       8.41    0.464  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12297_1.mol2'             'ZINC17306238'
     49.02     -66.84       0.00       0.00       0.00      17.52       2.78       5.26    0.460  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12298_2.mol2'             'ZINC21920057'
     48.42     -49.96       1.59       0.00       0.00       4.05       1.83       1.41    0.448  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12299_4.mol2'             'ZINC23186060'
     49.13     -53.80       1.83       0.00       0.00      13.41       3.45      10.17    0.456  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12300_2.mol2'             'ZINC23259782'
     51.47     -51.93       0.00       0.00       0.00       5.01       2.05       7.65    0.468  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12301_4.mol2'             'ZINC24797706'
     49.81     -50.92       0.00       0.00       0.00       4.66       2.16       7.87    0.460  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12302_2.mol2'             'ZINC27564040'
     53.08     -54.37       0.00       0.00       0.00       0.15       3.27       5.41    0.452  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12303_4.mol2'             'ZINC30743117'
     50.90     -50.73       0.43       0.00       0.00       1.42       1.87       4.03    0.516  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12304_5.mol2'             'ZINC31173483'
     44.05     -52.33       0.00       0.00       0.00       8.11       1.57       2.97    0.488  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12305_3.mol2'             'ZINC32927305'
     51.71     -58.40       1.00       0.00       0.00       8.66       2.45       3.30    0.452  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12306_2.mol2'             'ZINC34734986'
     54.41     -57.84       0.32       0.00       0.00       0.00       3.61       2.82    0.460  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12307_4.mol2'             'ZINC19647691'
     54.86     -51.06       1.95       0.00       0.00       0.00       2.26       2.45    0.476  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12308_3.mol2'             'ZINC36386091'
     49.98     -51.41       0.72       0.00       0.00       1.36       2.54       2.85    0.476  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12309_4.mol2'             'ZINC36386093'
     49.08     -44.21       3.08       0.00       0.00       7.26       2.89       8.67    0.520  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12310_5.mol2'             'ZINC03411272'
     46.50     -46.19       0.95       0.00       0.00       1.07       0.91       0.35    0.332  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12311_3.mol2'             'ZINC27498557'
     32.76     -41.18       0.12       0.00       0.00      10.77       2.15       5.92    0.548  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12312_1.mol2'             'ZINC39631230'
     34.63     -35.27       0.00       0.00       0.00       0.00       2.84       4.91    0.540  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12313_2.mol2'             'ZINC39631742'
     58.54     -54.42       2.24       0.00       0.00       1.54       2.86       4.67    0.540  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12314_5.mol2'             'ZINC39632060'
     36.45     -37.17       0.07       0.00       0.00       1.12       1.09       2.12    0.448  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12315_1.mol2'             'ZINC39674463'
     32.78     -31.67       2.02       0.00       0.00       3.40       3.17       4.79    0.568  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12316_5.mol2'             'ZINC39685892'
     51.78     -52.02       1.52       0.00       0.00       2.05       2.72       2.53    0.480  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12317_2.mol2'             'ZINC39708416'
     56.79     -58.33       0.66       0.00       0.00       3.77       1.24       2.50    0.472  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12318_4.mol2'             'ZINC39708419'
     52.97     -52.16       0.98       0.00       0.00       0.00       2.36       2.27    0.396  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12319_2.mol2'             'ZINC39732875'
     42.93     -52.14       0.62       0.00       0.00      17.28       1.91       9.41    0.388  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12320_3.mol2'             'ZINC39948050'
     45.69     -42.74       1.73       0.00       0.00       0.97       1.97       2.68    0.432  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12321_1.mol2'             'ZINC40619410'
     53.15     -57.39       1.74       0.00       0.00       7.03       4.93       7.43    0.476  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12322_5.mol2'             'ZINC40977580'
     47.56     -49.26       0.92       0.00       0.00       2.61       1.85       1.83    0.504  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12323_5.mol2'             'ZINC44681606'
     59.89     -60.83       0.00       0.00       0.00       0.00       1.01       1.08    0.500  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12324_1.mol2'             'ZINC44714604'
     56.00     -50.99       1.00       0.68       0.00      11.72       2.66       9.36    0.492  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12325_1.mol2'             'ZINC59060561'
     42.00     -39.67       1.66       0.00       0.00       9.41       2.46      11.69    0.500  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12326_5.mol2'             'ZINC59060563'
     62.83     -56.64       3.04       0.00       0.00       0.00       1.86       0.55    0.356  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12327_3.mol2'             'ZINC12741251'
     45.53     -54.53       0.20       0.00       0.00       8.87       3.11       5.50    0.464  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12328_4.mol2'             'ZINC60369225'
     46.18     -45.72       0.93       0.00       0.00       6.25       1.96       6.09    0.544  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12329_3.mol2'             'ZINC63135137'
     57.97     -60.88       1.00       0.00       0.00       6.99       2.20       5.10    0.448  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12330_2.mol2'             'ZINC63280073'
     53.32     -53.84       0.32       0.00       0.00       0.59       1.57       2.12    0.484  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12331_2.mol2'             'ZINC63625887'
     22.24     -42.11       2.00       0.00       0.00      74.89       1.73      52.47    0.272  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12332_2.mol2'             'ZINC64044487'
     53.71     -48.93       2.00       0.00       0.00      44.65       2.82      49.07    0.512  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12333_3.mol2'             'ZINC64044490'
     49.50     -53.41       1.94       0.00       0.00      11.58       3.55       8.93    0.492  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12334_2.mol2'             'ZINC08800268'
     50.16     -47.89       1.15       0.00       0.00       8.91       1.10       9.84    0.372  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12335_2.mol2'             'ZINC02326602'
     63.55     -69.78       0.00       0.00       0.00       3.65       1.88       1.20    0.428  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12336_3.mol2'             'ZINC10129620'
     60.78     -67.04       1.00       0.00       0.00      12.64       3.81      11.00    0.476  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12337_5.mol2'             'ZINC14184977'
     57.43     -56.93       1.00       0.00       0.00       4.34       1.73       5.30    0.448  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12338_3.mol2'             'ZINC20497674'
     67.30     -66.68       0.61       0.00       0.00       8.62       1.85      11.10    0.524  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12339_3.mol2'             'ZINC20532174'
     56.43     -57.87       0.00       0.00       0.00      19.85       1.15      19.85    0.352  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12340_1.mol2'             'ZINC20617574'
     47.84     -48.21       2.59       0.00       0.00       5.75       2.56       2.05    0.488  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12341_2.mol2'             'ZINC20877097'
     53.20     -54.41       0.00       0.00       0.00       0.23       1.63       2.28    0.484  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12342_5.mol2'             'ZINC20877195'
     68.53     -70.27       0.00       0.00       0.00      14.89       2.58      14.49    0.440  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12343_1.mol2'             'ZINC23470101'
     61.41     -64.92       0.00       0.00       0.00       0.00       2.91       2.32    0.456  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12344_4.mol2'             'ZINC25229410'
     49.01     -49.89       0.00       0.00       0.00       3.85       2.06       7.09    0.404  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12345_5.mol2'             'ZINC29369610'
     34.35     -48.36       1.25       0.00       0.00      19.99       2.49       6.43    0.408  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12346_1.mol2'             'ZINC33032941'
     68.41     -69.36       0.93       0.00       0.00       7.35       2.03       5.44    0.476  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12347_2.mol2'             'ZINC35339295'
     45.47     -50.20       0.24       1.00       0.00       7.49       1.00       1.05    0.236  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12348_2.mol2'             'ZINC38573712'
     56.15     -55.72       0.21       0.00       0.00       0.09       2.71       5.31    0.460  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12349_2.mol2'             'ZINC39601199'
     49.84     -51.96       0.00       0.00       0.00       1.11       2.73       4.45    0.456  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12350_3.mol2'             'ZINC39605184'
     58.77     -53.32       2.08       0.00       0.00       0.00       2.29       3.24    0.464  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12351_1.mol2'             'ZINC39623594'
     49.24     -44.31       2.00       0.00       0.00       3.10       2.51       7.05    0.444  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12352_5.mol2'             'ZINC39634989'
     58.52     -57.31       1.00       0.00       0.00       1.31       2.53       4.57    0.460  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12353_2.mol2'             'ZINC39638700'
     52.85     -51.11       1.00       0.00       0.00       0.13       2.56       3.74    0.416  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12354_1.mol2'             'ZINC39652956'
     51.79     -54.58       2.00       0.00       0.00      10.02       1.87       4.97    0.452  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12355_4.mol2'             'ZINC39653050'
     59.55     -62.76       1.57       0.00       0.00       9.69       1.79       5.34    0.480  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12356_3.mol2'             'ZINC39653302'
     55.75     -54.07       1.00       0.00       0.00       0.00       2.48       3.65    0.436  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12357_4.mol2'             'ZINC39653725'
     60.88     -69.48       0.00       0.00       0.00      10.22       1.37       4.35    0.424  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12358_1.mol2'             'ZINC39656791'
     48.96     -45.49       2.00       0.00       0.00       0.60       2.75       3.19    0.380  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12359_1.mol2'             'ZINC39657027'
     48.86     -54.46       2.13       0.00       0.00      11.08       1.17       1.44    0.480  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12360_5.mol2'             'ZINC39658626'
     54.98     -50.86       2.00       0.00       0.00       0.49       1.82       2.24    0.344  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12361_5.mol2'             'ZINC39659339'
     55.28     -51.03       2.00       0.00       0.00       0.00       1.69       1.62    0.408  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12362_2.mol2'             'ZINC39669191'
     64.47     -58.24       2.04       0.73       0.00       2.96       2.45       5.77    0.384  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12363_2.mol2'             'ZINC39671940'
     56.64     -57.22       0.00       0.00       0.00       0.01       2.05       3.35    0.368  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12364_1.mol2'             'ZINC39672214'
     42.53     -41.45       0.54       0.00       0.00       1.16       2.74       4.07    0.472  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12365_1.mol2'             'ZINC39675360'
     61.99     -64.19       0.00       0.00       0.00       2.28       2.18       4.44    0.460  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12366_5.mol2'             'ZINC39675394'
     66.52     -66.04       1.00       0.00       0.00       1.83       3.34       5.86    0.396  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12367_1.mol2'             'ZINC39677428'
     50.23     -48.49       1.59       0.00       0.00       0.17       2.89       2.93    0.464  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12368_5.mol2'             'ZINC39677850'
     44.87     -48.66       0.30       0.00       0.00       5.65       1.99       4.95    0.448  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12369_3.mol2'             'ZINC39683082'
     55.23     -55.89       0.37       0.00       0.00       1.12       2.16       3.53    0.468  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12370_1.mol2'             'ZINC39685126'
     72.76     -72.90       0.00       0.00       0.00       0.00       2.08       4.01    0.512  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12371_5.mol2'             'ZINC39685205'
     47.49     -51.70       2.86       0.00       0.00      11.40       2.39       3.40    0.524  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12372_2.mol2'             'ZINC39685207'
     55.69     -54.27       0.90       0.00       0.00       1.49       1.90       3.96    0.424  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12373_2.mol2'             'ZINC39686446'
     35.26     -38.68       0.96       0.00       0.00       7.15       1.74       4.33    0.516  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12374_5.mol2'             'ZINC39687257'
     47.96     -53.17       0.93       0.00       0.00       8.00       1.94       3.89    0.500  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12375_5.mol2'             'ZINC39687300'
     67.26     -68.80       0.00       0.00       0.00       0.00       2.87       1.57    0.484  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12376_1.mol2'             'ZINC39687308'
     42.67     -55.08       2.40       0.00       0.00      18.00       3.22       4.75    0.476  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12377_2.mol2'             'ZINC39688621'
     73.51     -78.28       1.00       0.00       0.00       5.59       3.42       4.58    0.412  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12378_4.mol2'             'ZINC43620214'
     66.26     -64.45       2.89       0.00       0.00      10.33       1.76       7.00    0.524  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12379_3.mol2'             'ZINC46539304'
     56.39     -60.78       0.00       0.00       0.00       5.04       0.81       2.27    0.516  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12380_1.mol2'             'ZINC49073069'
     45.09     -42.15       1.82       0.00       0.00       0.00       1.92       1.32    0.336  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12381_5.mol2'             'ZINC18286682'
     44.51     -47.35       0.00       0.00       0.00       0.00       2.35       1.83    0.328  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12382_4.mol2'             'ZINC18286682'
     51.74     -52.10       0.00       0.00       0.00       0.00       1.10       1.83    0.444  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12383_2.mol2'             'ZINC63384339'
     37.04     -38.16       0.00       0.00       0.00       0.00       1.10       1.08    0.444  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12384_4.mol2'             'ZINC63384343'
     47.69     -40.39       2.76       0.00       0.00       0.00       1.15       1.09    0.500  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12385_4.mol2'             'ZINC03841098'
     40.46     -34.48       2.51       0.00       0.00       0.01       2.18       2.15    0.484  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12386_3.mol2'             'ZINC04222362'
     29.31     -32.91       0.00       0.00       0.00       2.68       1.84       1.23    0.396  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12387_2.mol2'             'ZINC01612853'
     43.09     -43.34       0.30       0.00       0.00       1.36       2.54       5.28    0.628  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12388_5.mol2'             'ZINC03270584'
     32.83     -37.08       0.00       0.00       0.00       1.55       4.23       5.76    0.360  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12389_5.mol2'             'ZINC01436678'
     48.72     -42.65       2.26       0.00       0.00       2.87       2.44       6.37    0.428  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12390_1.mol2'             'ZINC00694332'
     58.17     -58.61       0.51       0.00       0.00       1.09       2.01       3.10    0.356  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12391_4.mol2'             'ZINC08709362'
     27.45     -27.75       0.50       0.00       0.00       0.00       0.90       0.00    0.336  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12392_3.mol2'             'ZINC00658570'
     26.60     -24.92       0.60       0.00       0.00       0.00       2.41       4.71    0.200  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12393_1.mol2'             'ZINC03669892'
     32.05     -40.88       0.00       0.00       0.00       8.89       2.25       4.57    0.384  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12394_3.mol2'             'ZINC12289759'
     35.07     -40.33       0.00       0.00       0.00      78.98       0.52      74.76    0.336  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12395_1.mol2'             'ZINC12417621'
     34.01     -37.99       0.17       0.00       0.00       3.55       0.97       1.01    0.308  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12396_5.mol2'             'ZINC00718463'
     63.20     -63.26       0.00       0.00       0.00       5.95       2.86      10.95    0.496  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12397_1.mol2'             'ZINC14006032'
     52.21     -53.94       0.00       0.00       0.00       0.93       1.71       2.62    0.424  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12398_4.mol2'             'ZINC14253027'
     50.40     -53.88       0.00       0.00       0.00       1.06       2.70       2.98    0.424  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12399_2.mol2'             'ZINC14271576'
     56.27     -53.61       1.68       0.00       0.00       1.57       2.86       4.91    0.472  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12400_5.mol2'             'ZINC14647580'
